"Town","FIPS","Year","Measure Type","Variable","Value"
"East Hampton","0900722490","2007-2011","Number","Gini Ratio","0.3597"
"East Hampton","0900722490","2007-2011","Number","Margins of Error","0.0276"
"East Hampton","0900722490","2008-2012","Number","Gini Ratio","0.3807"
"East Hampton","0900722490","2008-2012","Number","Margins of Error","0.0252"
"East Hampton","0900722490","2009-2013","Number","Gini Ratio","0.3818"
"East Hampton","0900722490","2009-2013","Number","Margins of Error","0.0272"
"East Hampton","0900722490","2010-2014","Number","Gini Ratio","0.3897"
"East Hampton","0900722490","2010-2014","Number","Margins of Error","0.0239"
"East Hampton","0900722490","2011-2015","Number","Gini Ratio","0.3801"
"East Hampton","0900722490","2011-2015","Number","Margins of Error","0.0290"
"East Hampton","0900722490","2012-2016","Number","Gini Ratio","0.3667"
"East Hampton","0900722490","2012-2016","Number","Margins of Error","0.0214"
"East Hampton","0900722490","2013-2017","Number","Gini Ratio","0.3897"
"East Hampton","0900722490","2013-2017","Number","Margins of Error","0.0450"
"East Hartford","0900322630","2006-2010","Number","Gini Ratio","0.426"
"East Hartford","0900322630","2006-2010","Number","Margins of Error","0.022"
"East Hartford","0900322630","2007-2011","Number","Gini Ratio","0.4330"
"East Hartford","0900322630","2007-2011","Number","Margins of Error","0.0140"
"East Hartford","0900322630","2008-2012","Number","Gini Ratio","0.4387"
"East Hartford","0900322630","2008-2012","Number","Margins of Error","0.0149"
"East Hartford","0900322630","2009-2013","Number","Gini Ratio","0.4249"
"East Hartford","0900322630","2009-2013","Number","Margins of Error","0.0146"
"East Hartford","0900322630","2010-2014","Number","Gini Ratio","0.4274"
"East Hartford","0900322630","2010-2014","Number","Margins of Error","0.0166"
"East Hartford","0900322630","2011-2015","Number","Gini Ratio","0.4252"
"East Hartford","0900322630","2011-2015","Number","Margins of Error","0.0133"
"East Hartford","0900322630","2012-2016","Number","Gini Ratio","0.4225"
"East Hartford","0900322630","2012-2016","Number","Margins of Error","0.0139"
"East Hartford","0900322630","2013-2017","Number","Gini Ratio","0.4097"
"East Hartford","0900322630","2013-2017","Number","Margins of Error","0.0124"
"East Haven","0900922910","2006-2010","Number","Gini Ratio","0.403"
"East Haven","0900922910","2006-2010","Number","Margins of Error","0.017"
"East Haven","0900922910","2007-2011","Number","Gini Ratio","0.3941"
"East Haven","0900922910","2007-2011","Number","Margins of Error","0.0185"
"East Haven","0900922910","2008-2012","Number","Gini Ratio","0.3956"
"East Haven","0900922910","2008-2012","Number","Margins of Error","0.0179"
"East Haven","0900922910","2009-2013","Number","Gini Ratio","0.4074"
"East Haven","0900922910","2009-2013","Number","Margins of Error","0.0251"
"East Haven","0900922910","2010-2014","Number","Gini Ratio","0.4160"
"East Haven","0900922910","2010-2014","Number","Margins of Error","0.0163"
"East Haven","0900922910","2011-2015","Number","Gini Ratio","0.4142"
"East Haven","0900922910","2011-2015","Number","Margins of Error","0.0231"
"East Haven","0900922910","2012-2016","Number","Gini Ratio","0.4197"
"East Haven","0900922910","2012-2016","Number","Margins of Error","0.0251"
"East Haven","0900922910","2013-2017","Number","Gini Ratio","0.4218"
"East Haven","0900922910","2013-2017","Number","Margins of Error","0.0205"
"East Lyme","0901123400","2006-2010","Number","Gini Ratio","0.406"
"East Lyme","0901123400","2006-2010","Number","Margins of Error","0.019"
"East Lyme","0901123400","2007-2011","Number","Gini Ratio","0.4038"
"East Lyme","0901123400","2007-2011","Number","Margins of Error","0.0175"
"East Lyme","0901123400","2008-2012","Number","Gini Ratio","0.4107"
"East Lyme","0901123400","2008-2012","Number","Margins of Error","0.0208"
"East Lyme","0901123400","2009-2013","Number","Gini Ratio","0.4157"
"East Lyme","0901123400","2009-2013","Number","Margins of Error","0.0172"
"East Lyme","0901123400","2010-2014","Number","Gini Ratio","0.4022"
"East Lyme","0901123400","2010-2014","Number","Margins of Error","0.0167"
"East Lyme","0901123400","2011-2015","Number","Gini Ratio","0.3979"
"East Lyme","0901123400","2011-2015","Number","Margins of Error","0.0177"
"East Lyme","0901123400","2012-2016","Number","Gini Ratio","0.4093"
"East Lyme","0901123400","2012-2016","Number","Margins of Error","0.0153"
"East Lyme","0901123400","2013-2017","Number","Gini Ratio","0.4099"
"East Lyme","0901123400","2013-2017","Number","Margins of Error","0.0210"
"East Windsor","0900324800","2006-2010","Number","Gini Ratio","0.382"
"East Windsor","0900324800","2006-2010","Number","Margins of Error","0.030"
"East Windsor","0900324800","2007-2011","Number","Gini Ratio","0.3839"
"East Windsor","0900324800","2007-2011","Number","Margins of Error","0.0353"
"East Windsor","0900324800","2008-2012","Number","Gini Ratio","0.3720"
"East Windsor","0900324800","2008-2012","Number","Margins of Error","0.0314"
"East Windsor","0900324800","2009-2013","Number","Gini Ratio","0.3547"
"East Windsor","0900324800","2009-2013","Number","Margins of Error","0.0316"
"East Windsor","0900324800","2010-2014","Number","Gini Ratio","0.3533"
"East Windsor","0900324800","2010-2014","Number","Margins of Error","0.0328"
"East Windsor","0900324800","2011-2015","Number","Gini Ratio","0.3637"
"East Windsor","0900324800","2011-2015","Number","Margins of Error","0.0311"
"East Windsor","0900324800","2012-2016","Number","Gini Ratio","0.3685"
"East Windsor","0900324800","2012-2016","Number","Margins of Error","0.0270"
"East Windsor","0900324800","2013-2017","Number","Gini Ratio","0.3748"
"East Windsor","0900324800","2013-2017","Number","Margins of Error","0.0268"
"Eastford","0901521860","2006-2010","Number","Gini Ratio","0.382"
"Eastford","0901521860","2006-2010","Number","Margins of Error","0.040"
"Eastford","0901521860","2007-2011","Number","Gini Ratio","0.3610"
"Eastford","0901521860","2007-2011","Number","Margins of Error","0.0395"
"Eastford","0901521860","2008-2012","Number","Gini Ratio","0.3720"
"Eastford","0901521860","2008-2012","Number","Margins of Error","0.0358"
"Eastford","0901521860","2009-2013","Number","Gini Ratio","0.3738"
"Eastford","0901521860","2009-2013","Number","Margins of Error","0.0412"
"Eastford","0901521860","2010-2014","Number","Gini Ratio","0.4099"
"Eastford","0901521860","2010-2014","Number","Margins of Error","0.0440"
"Eastford","0901521860","2011-2015","Number","Gini Ratio","0.3703"
"Eastford","0901521860","2011-2015","Number","Margins of Error","0.0480"
"Eastford","0901521860","2012-2016","Number","Gini Ratio","0.3778"
"Eastford","0901521860","2012-2016","Number","Margins of Error","0.0376"
"Eastford","0901521860","2013-2017","Number","Gini Ratio","0.3522"
"Eastford","0901521860","2013-2017","Number","Margins of Error","0.0395"
"Easton","0900123890","2006-2010","Number","Gini Ratio","0.429"
"Easton","0900123890","2006-2010","Number","Margins of Error","0.036"
"Easton","0900123890","2007-2011","Number","Gini Ratio","0.4288"
"Easton","0900123890","2007-2011","Number","Margins of Error","0.0363"
"Easton","0900123890","2008-2012","Number","Gini Ratio","0.4211"
"Easton","0900123890","2008-2012","Number","Margins of Error","0.0349"
"Easton","0900123890","2009-2013","Number","Gini Ratio","0.4167"
"Easton","0900123890","2009-2013","Number","Margins of Error","0.0329"
"Easton","0900123890","2010-2014","Number","Gini Ratio","0.4250"
"Easton","0900123890","2010-2014","Number","Margins of Error","0.0271"
"Easton","0900123890","2011-2015","Number","Gini Ratio","0.4167"
"Easton","0900123890","2011-2015","Number","Margins of Error","0.0276"
"Easton","0900123890","2012-2016","Number","Gini Ratio","0.4319"
"Easton","0900123890","2012-2016","Number","Margins of Error","0.0253"
"Easton","0900123890","2013-2017","Number","Gini Ratio","0.4546"
"Easton","0900123890","2013-2017","Number","Margins of Error","0.0347"
"Ellington","0901325360","2006-2010","Number","Gini Ratio","0.374"
"Ellington","0901325360","2006-2010","Number","Margins of Error","0.031"
"Ellington","0901325360","2007-2011","Number","Gini Ratio","0.3716"
"Ellington","0901325360","2007-2011","Number","Margins of Error","0.0336"
"Ellington","0901325360","2008-2012","Number","Gini Ratio","0.3731"
"Ellington","0901325360","2008-2012","Number","Margins of Error","0.0342"
"Ellington","0901325360","2009-2013","Number","Gini Ratio","0.3474"
"Ellington","0901325360","2009-2013","Number","Margins of Error","0.0233"
"Ellington","0901325360","2010-2014","Number","Gini Ratio","0.3779"
"Ellington","0901325360","2010-2014","Number","Margins of Error","0.0391"
"Ellington","0901325360","2011-2015","Number","Gini Ratio","0.4129"
"Ellington","0901325360","2011-2015","Number","Margins of Error","0.0491"
"Ellington","0901325360","2012-2016","Number","Gini Ratio","0.4230"
"Ellington","0901325360","2012-2016","Number","Margins of Error","0.0463"
"Ellington","0901325360","2013-2017","Number","Gini Ratio","0.4050"
"Ellington","0901325360","2013-2017","Number","Margins of Error","0.0474"
"Enfield","0900325990","2006-2010","Number","Gini Ratio","0.365"
"Enfield","0900325990","2006-2010","Number","Margins of Error","0.011"
"Enfield","0900325990","2007-2011","Number","Gini Ratio","0.3768"
"Enfield","0900325990","2007-2011","Number","Margins of Error","0.0114"
"Enfield","0900325990","2008-2012","Number","Gini Ratio","0.3693"
"Enfield","0900325990","2008-2012","Number","Margins of Error","0.0105"
"Enfield","0900325990","2009-2013","Number","Gini Ratio","0.3750"
"Enfield","0900325990","2009-2013","Number","Margins of Error","0.0125"
"Enfield","0900325990","2010-2014","Number","Gini Ratio","0.3670"
"Enfield","0900325990","2010-2014","Number","Margins of Error","0.0102"
"Enfield","0900325990","2011-2015","Number","Gini Ratio","0.3727"
"Enfield","0900325990","2011-2015","Number","Margins of Error","0.0131"
"Enfield","0900325990","2012-2016","Number","Gini Ratio","0.3725"
"Enfield","0900325990","2012-2016","Number","Margins of Error","0.0167"
"Enfield","0900325990","2013-2017","Number","Gini Ratio","0.3829"
"Enfield","0900325990","2013-2017","Number","Margins of Error","0.0183"
"Essex","0900726270","2006-2010","Number","Gini Ratio","0.487"
"Essex","0900726270","2006-2010","Number","Margins of Error","0.048"
"Essex","0900726270","2007-2011","Number","Gini Ratio","0.5125"
"Essex","0900726270","2007-2011","Number","Margins of Error","0.0462"
"Essex","0900726270","2008-2012","Number","Gini Ratio","0.5071"
"Essex","0900726270","2008-2012","Number","Margins of Error","0.0525"
"Essex","0900726270","2009-2013","Number","Gini Ratio","0.5015"
"Essex","0900726270","2009-2013","Number","Margins of Error","0.0550"
"Essex","0900726270","2010-2014","Number","Gini Ratio","0.4618"
"Essex","0900726270","2010-2014","Number","Margins of Error","0.0491"
"Essex","0900726270","2011-2015","Number","Gini Ratio","0.4663"
"Essex","0900726270","2011-2015","Number","Margins of Error","0.0451"
"Essex","0900726270","2012-2016","Number","Gini Ratio","0.4377"
"Essex","0900726270","2012-2016","Number","Margins of Error","0.0368"
"Essex","0900726270","2013-2017","Number","Gini Ratio","0.4504"
"Essex","0900726270","2013-2017","Number","Margins of Error","0.0331"
"Fairfield","0900126620","2006-2010","Number","Gini Ratio","0.493"
"Fairfield","0900126620","2006-2010","Number","Margins of Error","0.017"
"Fairfield","0900126620","2007-2011","Number","Gini Ratio","0.4953"
"Fairfield","0900126620","2007-2011","Number","Margins of Error","0.0211"
"Fairfield","0900126620","2008-2012","Number","Gini Ratio","0.4994"
"Fairfield","0900126620","2008-2012","Number","Margins of Error","0.0200"
"Fairfield","0900126620","2009-2013","Number","Gini Ratio","0.4937"
"Fairfield","0900126620","2009-2013","Number","Margins of Error","0.0125"
"Fairfield","0900126620","2010-2014","Number","Gini Ratio","0.4935"
"Fairfield","0900126620","2010-2014","Number","Margins of Error","0.0134"
"Fairfield","0900126620","2011-2015","Number","Gini Ratio","0.4959"
"Fairfield","0900126620","2011-2015","Number","Margins of Error","0.0129"
"Fairfield","0900126620","2012-2016","Number","Gini Ratio","0.5026"
"Fairfield","0900126620","2012-2016","Number","Margins of Error","0.0139"
"Fairfield","0900126620","2013-2017","Number","Gini Ratio","0.4976"
"Fairfield","0900126620","2013-2017","Number","Margins of Error","0.0158"
"Farmington","0900327600","2006-2010","Number","Gini Ratio","0.491"
"Farmington","0900327600","2006-2010","Number","Margins of Error","0.031"
"Farmington","0900327600","2007-2011","Number","Gini Ratio","0.4811"
"Farmington","0900327600","2007-2011","Number","Margins of Error","0.0339"
"Farmington","0900327600","2008-2012","Number","Gini Ratio","0.4791"
"Farmington","0900327600","2008-2012","Number","Margins of Error","0.0328"
"Farmington","0900327600","2009-2013","Number","Gini Ratio","0.4845"
"Farmington","0900327600","2009-2013","Number","Margins of Error","0.0313"
"Farmington","0900327600","2010-2014","Number","Gini Ratio","0.4846"
"Farmington","0900327600","2010-2014","Number","Margins of Error","0.0310"
"Farmington","0900327600","2011-2015","Number","Gini Ratio","0.4743"
"Farmington","0900327600","2011-2015","Number","Margins of Error","0.0214"
"Farmington","0900327600","2012-2016","Number","Gini Ratio","0.4738"
"Farmington","0900327600","2012-2016","Number","Margins of Error","0.0180"
"Farmington","0900327600","2013-2017","Number","Gini Ratio","0.4792"
"Farmington","0900327600","2013-2017","Number","Margins of Error","0.0212"
"Franklin","0901129910","2006-2010","Number","Gini Ratio","0.322"
"Franklin","0901129910","2006-2010","Number","Margins of Error","0.021"
"Franklin","0901129910","2007-2011","Number","Gini Ratio","0.3168"
"Franklin","0901129910","2007-2011","Number","Margins of Error","0.0236"
"Franklin","0901129910","2008-2012","Number","Gini Ratio","0.3295"
"Franklin","0901129910","2008-2012","Number","Margins of Error","0.0226"
"Franklin","0901129910","2009-2013","Number","Gini Ratio","0.3429"
"Franklin","0901129910","2009-2013","Number","Margins of Error","0.0244"
"Franklin","0901129910","2010-2014","Number","Gini Ratio","0.3801"
"Franklin","0901129910","2010-2014","Number","Margins of Error","0.0504"
"Franklin","0901129910","2011-2015","Number","Gini Ratio","0.3902"
"Franklin","0901129910","2011-2015","Number","Margins of Error","0.0437"
"Franklin","0901129910","2012-2016","Number","Gini Ratio","0.3936"
"Franklin","0901129910","2012-2016","Number","Margins of Error","0.0427"
"Franklin","0901129910","2013-2017","Number","Gini Ratio","0.3851"
"Franklin","0901129910","2013-2017","Number","Margins of Error","0.0402"
"Glastonbury","0900331240","2006-2010","Number","Gini Ratio","0.417"
"Glastonbury","0900331240","2006-2010","Number","Margins of Error","0.017"
"Glastonbury","0900331240","2007-2011","Number","Gini Ratio","0.4205"
"Glastonbury","0900331240","2007-2011","Number","Margins of Error","0.0167"
"Glastonbury","0900331240","2008-2012","Number","Gini Ratio","0.4244"
"Glastonbury","0900331240","2008-2012","Number","Margins of Error","0.0164"
"Glastonbury","0900331240","2009-2013","Number","Gini Ratio","0.4381"
"Glastonbury","0900331240","2009-2013","Number","Margins of Error","0.0189"
"Glastonbury","0900331240","2010-2014","Number","Gini Ratio","0.4525"
"Glastonbury","0900331240","2010-2014","Number","Margins of Error","0.0171"
"Glastonbury","0900331240","2011-2015","Number","Gini Ratio","0.4609"
"Glastonbury","0900331240","2011-2015","Number","Margins of Error","0.0256"
"Glastonbury","0900331240","2012-2016","Number","Gini Ratio","0.4608"
"Glastonbury","0900331240","2012-2016","Number","Margins of Error","0.0187"
"Glastonbury","0900331240","2013-2017","Number","Gini Ratio","0.4580"
"Glastonbury","0900331240","2013-2017","Number","Margins of Error","0.0215"
"Goshen","0900532290","2006-2010","Number","Gini Ratio","0.407"
"Goshen","0900532290","2006-2010","Number","Margins of Error","0.041"
"Goshen","0900532290","2007-2011","Number","Gini Ratio","0.4284"
"Goshen","0900532290","2007-2011","Number","Margins of Error","0.0530"
"Goshen","0900532290","2008-2012","Number","Gini Ratio","0.4355"
"Goshen","0900532290","2008-2012","Number","Margins of Error","0.0697"
"Goshen","0900532290","2009-2013","Number","Gini Ratio","0.4238"
"Goshen","0900532290","2009-2013","Number","Margins of Error","0.0587"
"Goshen","0900532290","2010-2014","Number","Gini Ratio","0.4033"
"Goshen","0900532290","2010-2014","Number","Margins of Error","0.0664"
"Goshen","0900532290","2011-2015","Number","Gini Ratio","0.4210"
"Goshen","0900532290","2011-2015","Number","Margins of Error","0.0597"
"Goshen","0900532290","2012-2016","Number","Gini Ratio","0.3780"
"Goshen","0900532290","2012-2016","Number","Margins of Error","0.0439"
"Goshen","0900532290","2013-2017","Number","Gini Ratio","0.3918"
"Goshen","0900532290","2013-2017","Number","Margins of Error","0.0466"
"Granby","0900332640","2006-2010","Number","Gini Ratio","0.379"
"Granby","0900332640","2006-2010","Number","Margins of Error","0.022"
"Granby","0900332640","2007-2011","Number","Gini Ratio","0.4249"
"Granby","0900332640","2007-2011","Number","Margins of Error","0.0820"
"Granby","0900332640","2008-2012","Number","Gini Ratio","0.4395"
"Granby","0900332640","2008-2012","Number","Margins of Error","0.0779"
"Granby","0900332640","2009-2013","Number","Gini Ratio","0.4501"
"Granby","0900332640","2009-2013","Number","Margins of Error","0.0761"
"Granby","0900332640","2010-2014","Number","Gini Ratio","0.4517"
"Granby","0900332640","2010-2014","Number","Margins of Error","0.0711"
"Granby","0900332640","2011-2015","Number","Gini Ratio","0.4262"
"Granby","0900332640","2011-2015","Number","Margins of Error","0.0722"
"Granby","0900332640","2012-2016","Number","Gini Ratio","0.3823"
"Granby","0900332640","2012-2016","Number","Margins of Error","0.0304"
"Granby","0900332640","2013-2017","Number","Gini Ratio","0.4009"
"Granby","0900332640","2013-2017","Number","Margins of Error","0.0327"
"Greenwich","0900133620","2006-2010","Number","Gini Ratio","0.579"
"Greenwich","0900133620","2006-2010","Number","Margins of Error","0.013"
"Greenwich","0900133620","2007-2011","Number","Gini Ratio","0.5761"
"Greenwich","0900133620","2007-2011","Number","Margins of Error","0.0118"
"Greenwich","0900133620","2008-2012","Number","Gini Ratio","0.5788"
"Greenwich","0900133620","2008-2012","Number","Margins of Error","0.0125"
"Greenwich","0900133620","2009-2013","Number","Gini Ratio","0.5750"
"Greenwich","0900133620","2009-2013","Number","Margins of Error","0.0123"
"Greenwich","0900133620","2010-2014","Number","Gini Ratio","0.5859"
"Greenwich","0900133620","2010-2014","Number","Margins of Error","0.0108"
"Greenwich","0900133620","2011-2015","Number","Gini Ratio","0.5869"
"Greenwich","0900133620","2011-2015","Number","Margins of Error","0.0104"
"Greenwich","0900133620","2012-2016","Number","Gini Ratio","0.5869"
"Greenwich","0900133620","2012-2016","Number","Margins of Error","0.0117"
"Greenwich","0900133620","2013-2017","Number","Gini Ratio","0.5904"
"Greenwich","0900133620","2013-2017","Number","Margins of Error","0.0116"
"Griswold","0901133900","2006-2010","Number","Gini Ratio","0.390"
"Griswold","0901133900","2006-2010","Number","Margins of Error","0.027"
"Griswold","0901133900","2007-2011","Number","Gini Ratio","0.3922"
"Griswold","0901133900","2007-2011","Number","Margins of Error","0.0324"
"Griswold","0901133900","2008-2012","Number","Gini Ratio","0.4005"
"Griswold","0901133900","2008-2012","Number","Margins of Error","0.0268"
"Griswold","0901133900","2009-2013","Number","Gini Ratio","0.4004"
"Griswold","0901133900","2009-2013","Number","Margins of Error","0.0285"
"Griswold","0901133900","2010-2014","Number","Gini Ratio","0.4294"
"Griswold","0901133900","2010-2014","Number","Margins of Error","0.0509"
"Griswold","0901133900","2011-2015","Number","Gini Ratio","0.4486"
"Griswold","0901133900","2011-2015","Number","Margins of Error","0.0556"
"Griswold","0901133900","2012-2016","Number","Gini Ratio","0.4444"
"Griswold","0901133900","2012-2016","Number","Margins of Error","0.0583"
"Griswold","0901133900","2013-2017","Number","Gini Ratio","0.4378"
"Griswold","0901133900","2013-2017","Number","Margins of Error","0.0542"
"Groton","0901134250","2006-2010","Number","Gini Ratio","0.425"
"Groton","0901134250","2006-2010","Number","Margins of Error","0.020"
"Groton","0901134250","2007-2011","Number","Gini Ratio","0.4309"
"Groton","0901134250","2007-2011","Number","Margins of Error","0.0195"
"Groton","0901134250","2008-2012","Number","Gini Ratio","0.4305"
"Groton","0901134250","2008-2012","Number","Margins of Error","0.0157"
"Groton","0901134250","2009-2013","Number","Gini Ratio","0.4326"
"Groton","0901134250","2009-2013","Number","Margins of Error","0.0168"
"Groton","0901134250","2010-2014","Number","Gini Ratio","0.4444"
"Groton","0901134250","2010-2014","Number","Margins of Error","0.0221"
"Groton","0901134250","2011-2015","Number","Gini Ratio","0.4453"
"Groton","0901134250","2011-2015","Number","Margins of Error","0.0173"
"Groton","0901134250","2012-2016","Number","Gini Ratio","0.4454"
"Groton","0901134250","2012-2016","Number","Margins of Error","0.0150"
"Groton","0901134250","2013-2017","Number","Gini Ratio","0.4423"
"Groton","0901134250","2013-2017","Number","Margins of Error","0.0189"
"Guilford","0900934950","2006-2010","Number","Gini Ratio","0.447"
"Guilford","0900934950","2006-2010","Number","Margins of Error","0.027"
"Guilford","0900934950","2007-2011","Number","Gini Ratio","0.4531"
"Guilford","0900934950","2007-2011","Number","Margins of Error","0.0393"
"Guilford","0900934950","2008-2012","Number","Gini Ratio","0.4420"
"Guilford","0900934950","2008-2012","Number","Margins of Error","0.0426"
"Guilford","0900934950","2009-2013","Number","Gini Ratio","0.4537"
"Guilford","0900934950","2009-2013","Number","Margins of Error","0.0415"
"Guilford","0900934950","2010-2014","Number","Gini Ratio","0.4512"
"Guilford","0900934950","2010-2014","Number","Margins of Error","0.0281"
"Guilford","0900934950","2011-2015","Number","Gini Ratio","0.4494"
"Guilford","0900934950","2011-2015","Number","Margins of Error","0.0227"
"Guilford","0900934950","2012-2016","Number","Gini Ratio","0.4646"
"Guilford","0900934950","2012-2016","Number","Margins of Error","0.0263"
"Guilford","0900934950","2013-2017","Number","Gini Ratio","0.4788"
"Guilford","0900934950","2013-2017","Number","Margins of Error","0.0241"
"Haddam","0900735230","2006-2010","Number","Gini Ratio","0.359"
"Haddam","0900735230","2006-2010","Number","Margins of Error","0.032"
"Haddam","0900735230","2007-2011","Number","Gini Ratio","0.3704"
"Haddam","0900735230","2007-2011","Number","Margins of Error","0.0307"
"Haddam","0900735230","2008-2012","Number","Gini Ratio","0.3669"
"Haddam","0900735230","2008-2012","Number","Margins of Error","0.0349"
"Haddam","0900735230","2009-2013","Number","Gini Ratio","0.3781"
"Haddam","0900735230","2009-2013","Number","Margins of Error","0.0343"
"Haddam","0900735230","2010-2014","Number","Gini Ratio","0.3821"
"Haddam","0900735230","2010-2014","Number","Margins of Error","0.0360"
"Haddam","0900735230","2011-2015","Number","Gini Ratio","0.3854"
"Haddam","0900735230","2011-2015","Number","Margins of Error","0.0364"
"Haddam","0900735230","2012-2016","Number","Gini Ratio","0.3809"
"Haddam","0900735230","2012-2016","Number","Margins of Error","0.0320"
"Haddam","0900735230","2013-2017","Number","Gini Ratio","0.3745"
"Haddam","0900735230","2013-2017","Number","Margins of Error","0.0327"
"Hamden","0900935650","2006-2010","Number","Gini Ratio","0.424"
"Hamden","0900935650","2006-2010","Number","Margins of Error","0.015"
"Hamden","0900935650","2007-2011","Number","Gini Ratio","0.4193"
"Hamden","0900935650","2007-2011","Number","Margins of Error","0.0131"
"Hamden","0900935650","2008-2012","Number","Gini Ratio","0.4189"
"Hamden","0900935650","2008-2012","Number","Margins of Error","0.0117"
"Hamden","0900935650","2009-2013","Number","Gini Ratio","0.4273"
"Hamden","0900935650","2009-2013","Number","Margins of Error","0.0150"
"Hamden","0900935650","2010-2014","Number","Gini Ratio","0.4397"
"Hamden","0900935650","2010-2014","Number","Margins of Error","0.0149"
"Hamden","0900935650","2011-2015","Number","Gini Ratio","0.4315"
"Hamden","0900935650","2011-2015","Number","Margins of Error","0.0135"
"Hamden","0900935650","2012-2016","Number","Gini Ratio","0.4281"
"Hamden","0900935650","2012-2016","Number","Margins of Error","0.0127"
"Hamden","0900935650","2013-2017","Number","Gini Ratio","0.4326"
"Hamden","0900935650","2013-2017","Number","Margins of Error","0.0137"
"Hampton","0901536000","2006-2010","Number","Gini Ratio","0.340"
"Hampton","0901536000","2006-2010","Number","Margins of Error","0.025"
"Hampton","0901536000","2007-2011","Number","Gini Ratio","0.3784"
"Hampton","0901536000","2007-2011","Number","Margins of Error","0.0471"
"Hampton","0901536000","2008-2012","Number","Gini Ratio","0.3990"
"Hampton","0901536000","2008-2012","Number","Margins of Error","0.0490"
"Hampton","0901536000","2009-2013","Number","Gini Ratio","0.3699"
"Hampton","0901536000","2009-2013","Number","Margins of Error","0.0538"
"Hampton","0901536000","2010-2014","Number","Gini Ratio","0.3978"
"Hampton","0901536000","2010-2014","Number","Margins of Error","0.0482"
"Hampton","0901536000","2011-2015","Number","Gini Ratio","0.3754"
"Hampton","0901536000","2011-2015","Number","Margins of Error","0.0462"
"Hampton","0901536000","2012-2016","Number","Gini Ratio","0.3611"
"Hampton","0901536000","2012-2016","Number","Margins of Error","0.0319"
"Hampton","0901536000","2013-2017","Number","Gini Ratio","0.3812"
"Hampton","0901536000","2013-2017","Number","Margins of Error","0.0315"
"Hartford","0900337070","2006-2010","Number","Gini Ratio","0.505"
"Hartford","0900337070","2006-2010","Number","Margins of Error","0.013"
"Hartford","0900337070","2007-2011","Number","Gini Ratio","0.5037"
"Hartford","0900337070","2007-2011","Number","Margins of Error","0.0130"
"Hartford","0900337070","2008-2012","Number","Gini Ratio","0.4989"
"Hartford","0900337070","2008-2012","Number","Margins of Error","0.0113"
"Hartford","0900337070","2009-2013","Number","Gini Ratio","0.4983"
"Hartford","0900337070","2009-2013","Number","Margins of Error","0.0106"
"Hartford","0900337070","2010-2014","Number","Gini Ratio","0.4993"
"Hartford","0900337070","2010-2014","Number","Margins of Error","0.0106"
"Hartford","0900337070","2011-2015","Number","Gini Ratio","0.5033"
"Hartford","0900337070","2011-2015","Number","Margins of Error","0.0130"
"Hartford","0900337070","2012-2016","Number","Gini Ratio","0.5050"
"Hartford","0900337070","2012-2016","Number","Margins of Error","0.0110"
"Hartford","0900337070","2013-2017","Number","Gini Ratio","0.5032"
"Hartford","0900337070","2013-2017","Number","Margins of Error","0.0148"
"Hartland","0900337140","2006-2010","Number","Gini Ratio","0.320"
"Hartland","0900337140","2006-2010","Number","Margins of Error","0.044"
"Hartland","0900337140","2007-2011","Number","Gini Ratio","0.3154"
"Hartland","0900337140","2007-2011","Number","Margins of Error","0.0449"
"Hartland","0900337140","2008-2012","Number","Gini Ratio","0.3497"
"Hartland","0900337140","2008-2012","Number","Margins of Error","0.0435"
"Hartland","0900337140","2009-2013","Number","Gini Ratio","0.3374"
"Hartland","0900337140","2009-2013","Number","Margins of Error","0.0342"
"Hartland","0900337140","2010-2014","Number","Gini Ratio","0.3555"
"Hartland","0900337140","2010-2014","Number","Margins of Error","0.0362"
"Hartland","0900337140","2011-2015","Number","Gini Ratio","0.3754"
"Hartland","0900337140","2011-2015","Number","Margins of Error","0.0341"
"Hartland","0900337140","2012-2016","Number","Gini Ratio","0.4072"
"Hartland","0900337140","2012-2016","Number","Margins of Error","0.0294"
"Hartland","0900337140","2013-2017","Number","Gini Ratio","0.3793"
"Hartland","0900337140","2013-2017","Number","Margins of Error","0.0288"
"Harwinton","0900537280","2006-2010","Number","Gini Ratio","0.385"
"Harwinton","0900537280","2006-2010","Number","Margins of Error","0.056"
"Harwinton","0900537280","2007-2011","Number","Gini Ratio","0.4164"
"Harwinton","0900537280","2007-2011","Number","Margins of Error","0.0538"
"Harwinton","0900537280","2008-2012","Number","Gini Ratio","0.4281"
"Harwinton","0900537280","2008-2012","Number","Margins of Error","0.0512"
"Harwinton","0900537280","2009-2013","Number","Gini Ratio","0.4124"
"Harwinton","0900537280","2009-2013","Number","Margins of Error","0.0419"
"Harwinton","0900537280","2010-2014","Number","Gini Ratio","0.4126"
"Harwinton","0900537280","2010-2014","Number","Margins of Error","0.0476"
"Harwinton","0900537280","2011-2015","Number","Gini Ratio","0.4256"
"Harwinton","0900537280","2011-2015","Number","Margins of Error","0.0390"
"Harwinton","0900537280","2012-2016","Number","Gini Ratio","0.3981"
"Harwinton","0900537280","2012-2016","Number","Margins of Error","0.0467"
"Harwinton","0900537280","2013-2017","Number","Gini Ratio","0.3736"
"Harwinton","0900537280","2013-2017","Number","Margins of Error","0.0409"
"Hebron","0901337910","2006-2010","Number","Gini Ratio","0.357"
"Hebron","0901337910","2006-2010","Number","Margins of Error","0.031"
